tag_id,r_id,time,row_id
840*122*030,5,17/04/17 08:27,3827239
840*122*030,5,17/04/17 08:27,3827240
045*307*104,4,17/04/17 08:27,3827241
045*307*104,4,17/04/17 08:27,3827242
840*122*030,5,17/04/17 08:27,3827243
840*122*030,5,17/04/17 08:27,3827244
024*787*013,2,17/04/17 08:27,3827245
840*122*030,5,17/04/17 08:27,3827246
840*122*030,5,17/04/17 08:28,3827247
840*122*030,5,17/04/17 08:28,3827248
024*787*013,2,17/04/17 08:28,3827249
840*122*030,5,17/04/17 08:28,3827250
840*122*030,5,17/04/17 08:28,3827251
840*122*030,5,17/04/17 08:28,3827252
840*122*030,5,17/04/17 08:28,3827253
840*122*030,5,17/04/17 08:28,3827254
840*122*030,5,17/04/17 08:28,3827255
840*122*030,5,17/04/17 08:28,3827256
840*122*030,5,17/04/17 08:28,3827257
840*122*030,5,17/04/17 08:28,3827258
840*122*030,5,17/04/17 08:28,3827259
840*122*030,5,17/04/17 08:28,3827260
840*122*030,5,17/04/17 08:29,3827261
840*122*030,5,17/04/17 08:29,3827262
840*122*030,5,17/04/17 08:29,3827263
045*307*104,4,17/04/17 08:29,3827264
840*122*030,5,17/04/17 08:29,3827265
840*122*030,5,17/04/17 08:29,3827266
045*307*104,4,17/04/17 08:29,3827267
840*122*030,5,17/04/17 08:29,3827268
840*122*030,5,17/04/17 08:29,3827269
840*122*030,5,17/04/17 08:29,3827270
840*122*030,5,17/04/17 08:29,3827271
024*787*013,2,17/04/17 08:29,3827272
840*122*030,5,17/04/17 08:29,3827273
840*122*030,5,17/04/17 08:29,3827274
840*122*030,5,17/04/17 08:30,3827275
840*122*030,5,17/04/17 08:30,3827276
024*787*013,2,17/04/17 08:31,3827277
024*787*013,2,17/04/17 08:31,3827278
024*787*013,2,17/04/17 08:31,3827279
045*307*104,4,17/04/17 08:31,3827280
024*787*013,2,17/04/17 08:31,3827281
045*307*104,4,17/04/17 08:31,3827282
045*307*104,4,17/04/17 08:32,3827283
024*787*013,2,17/04/17 08:32,3827284
045*307*104,4,17/04/17 08:32,3827285
024*787*013,2,17/04/17 08:32,3827286
024*787*013,2,17/04/17 08:33,3827287
045*307*104,4,17/04/17 08:33,3827288
024*787*013,2,17/04/17 08:34,3827289
024*787*013,2,17/04/17 08:34,3827290
840*122*058,4,17/04/17 08:35,3827291
840*122*058,4,17/04/17 08:35,3827292
840*122*030,5,17/04/17 08:35,3827293
045*307*104,4,17/04/17 08:36,3827294
840*122*030,6,17/04/17 08:36,3827295
024*787*013,2,17/04/17 08:36,3827296
045*307*104,4,17/04/17 08:36,3827297
109*267*612,4,17/04/17 08:36,3827298
109*267*612,4,17/04/17 08:36,3827299
045*307*104,4,17/04/17 08:36,3827300
024*787*013,2,17/04/17 08:36,3827301
045*307*104,4,17/04/17 08:36,3827302
024*787*013,2,17/04/17 08:36,3827303
045*307*104,4,17/04/17 08:36,3827304
045*307*104,4,17/04/17 08:36,3827305
109*267*612,4,17/04/17 08:36,3827306
045*307*104,4,17/04/17 08:36,3827307
109*267*612,4,17/04/17 08:36,3827308
840*120*383,6,17/04/17 08:36,3827309
045*307*104,4,17/04/17 08:36,3827310
024*787*013,2,17/04/17 08:36,3827311
109*267*612,4,17/04/17 08:36,3827312
840*122*030,2,17/04/17 08:36,3827313
840*122*030,2,17/04/17 08:36,3827314
045*307*104,4,17/04/17 08:36,3827315
109*267*612,4,17/04/17 08:36,3827316
840*120*383,2,17/04/17 08:37,3827317
840*122*058,5,17/04/17 08:37,3827318
024*787*013,2,17/04/17 08:37,3827319
840*120*383,2,17/04/17 08:37,3827320
840*120*383,2,17/04/17 08:37,3827321
840*122*058,6,17/04/17 08:37,3827322
840*120*383,2,17/04/17 08:37,3827323
109*267*612,4,17/04/17 08:38,3827324
109*267*612,4,17/04/17 08:38,3827325
109*267*612,4,17/04/17 08:38,3827326
045*307*104,4,17/04/17 08:38,3827327
109*267*612,4,17/04/17 08:38,3827328
045*307*104,4,17/04/17 08:38,3827329
024*787*013,2,17/04/17 08:38,3827330
109*267*612,4,17/04/17 08:38,3827331
045*307*104,4,17/04/17 08:38,3827332
109*267*612,4,17/04/17 08:38,3827333
024*787*013,2,17/04/17 08:38,3827334
045*307*104,4,17/04/17 08:38,3827335
024*787*013,2,17/04/17 08:38,3827336
109*267*612,4,17/04/17 08:38,3827337
024*787*013,2,17/04/17 08:38,3827338
045*307*104,4,17/04/17 08:38,3827339
024*787*013,2,17/04/17 08:38,3827340
109*267*612,4,17/04/17 08:38,3827341
840*122*058,6,17/04/17 08:39,3827342
045*307*104,4,17/04/17 08:39,3827343
109*267*612,4,17/04/17 08:39,3827344
109*267*612,4,17/04/17 08:39,3827345
840*122*058,5,17/04/17 08:39,3827346
109*267*612,4,17/04/17 08:39,3827347
024*787*013,2,17/04/17 08:39,3827348
109*267*612,4,17/04/17 08:39,3827349
840*122*058,5,17/04/17 08:39,3827350
840*122*058,5,17/04/17 08:40,3827351
024*787*013,2,17/04/17 08:40,3827352
045*307*104,4,17/04/17 08:40,3827353
109*267*612,4,17/04/17 08:40,3827354
045*307*104,4,17/04/17 08:40,3827355
109*267*612,4,17/04/17 08:40,3827356
840*122*058,5,17/04/17 08:40,3827357
840*122*058,5,17/04/17 08:40,3827358
045*307*104,4,17/04/17 08:40,3827359
109*267*612,4,17/04/17 08:40,3827360
109*267*612,4,17/04/17 08:40,3827361
840*122*058,5,17/04/17 08:41,3827362
840*122*058,5,17/04/17 08:41,3827363
045*307*104,4,17/04/17 08:41,3827364
109*267*612,4,17/04/17 08:41,3827365
045*307*104,4,17/04/17 08:41,3827366
109*267*612,4,17/04/17 08:41,3827367
840*122*058,5,17/04/17 08:41,3827368
045*307*104,4,17/04/17 08:41,3827369
109*267*612,4,17/04/17 08:41,3827370
045*307*104,4,17/04/17 08:41,3827371
109*267*612,4,17/04/17 08:41,3827372
840*122*058,5,17/04/17 08:41,3827373
045*307*104,4,17/04/17 08:41,3827374
109*267*612,4,17/04/17 08:42,3827375
045*307*104,4,17/04/17 08:42,3827376
109*267*612,4,17/04/17 08:42,3827377
840*122*058,6,17/04/17 08:42,3827378
840*122*058,3,17/04/17 08:42,3827379
109*267*612,4,17/04/17 08:42,3827380
024*787*013,2,17/04/17 08:42,3827381
109*267*612,4,17/04/17 08:43,3827382
109*267*612,4,17/04/17 08:43,3827383
109*267*612,4,17/04/17 08:43,3827384
109*267*612,4,17/04/17 08:44,3827385
109*267*612,4,17/04/17 08:44,3827386
109*267*612,4,17/04/17 08:44,3827387
024*787*013,2,17/04/17 08:44,3827388
109*267*612,4,17/04/17 08:44,3827389
109*267*612,4,17/04/17 08:44,3827390
024*787*013,2,17/04/17 08:45,3827391
045*307*104,4,17/04/17 08:45,3827392
109*267*612,4,17/04/17 08:45,3827393
109*267*612,4,17/04/17 08:45,3827394
045*307*104,4,17/04/17 08:45,3827395
109*267*612,4,17/04/17 08:45,3827396
109*267*612,4,17/04/17 08:45,3827397
109*267*612,4,17/04/17 08:45,3827398
045*307*104,4,17/04/17 08:45,3827399
109*267*612,4,17/04/17 08:45,3827400
045*307*104,4,17/04/17 08:45,3827401
109*267*612,4,17/04/17 08:45,3827402
840*122*058,4,17/04/17 08:46,3827403
024*787*013,2,17/04/17 08:46,3827404
045*307*104,4,17/04/17 08:46,3827405
840*122*058,4,17/04/17 08:46,3827406
109*267*612,4,17/04/17 08:46,3827407
840*122*058,4,17/04/17 08:46,3827408
109*267*612,4,17/04/17 08:46,3827409
840*122*058,4,17/04/17 08:46,3827410
109*267*612,4,17/04/17 08:46,3827411
045*307*104,4,17/04/17 08:46,3827412
109*267*612,4,17/04/17 08:46,3827413
840*122*058,4,17/04/17 08:46,3827414
109*267*612,4,17/04/17 08:47,3827415
840*122*058,4,17/04/17 08:47,3827416
024*787*013,2,17/04/17 08:47,3827417
109*267*612,4,17/04/17 08:47,3827418
840*122*058,4,17/04/17 08:47,3827419
109*267*612,4,17/04/17 08:47,3827420
840*122*058,4,17/04/17 08:47,3827421
109*267*612,4,17/04/17 08:47,3827422
840*122*030,1,17/04/17 08:47,3827423
840*122*030,5,17/04/17 08:47,3827424
109*267*612,4,17/04/17 08:47,3827425
840*122*058,5,17/04/17 08:47,3827426
840*120*383,1,17/04/17 08:48,3827427
840*120*383,1,17/04/17 08:48,3827428
109*267*612,4,17/04/17 08:48,3827429
109*267*612,4,17/04/17 08:48,3827430
024*787*013,2,17/04/17 08:48,3827431
840*120*383,1,17/04/17 08:48,3827432
840*120*383,2,17/04/17 08:48,3827433
109*267*612,4,17/04/17 08:48,3827434
840*120*383,2,17/04/17 08:48,3827435
840*120*383,2,17/04/17 08:48,3827436
109*267*612,4,17/04/17 08:48,3827437
109*267*612,4,17/04/17 08:48,3827438
034*330*827,4,17/04/17 08:49,3827439
024*787*013,2,17/04/17 08:49,3827440
109*267*612,4,17/04/17 08:49,3827441
045*307*104,4,17/04/17 08:49,3827442
109*267*612,4,17/04/17 08:49,3827443
045*307*104,4,17/04/17 08:49,3827444
109*267*612,4,17/04/17 08:49,3827445
045*307*104,4,17/04/17 08:49,3827446
109*267*612,4,17/04/17 08:49,3827447
109*267*612,4,17/04/17 08:49,3827448
109*267*612,4,17/04/17 08:49,3827449
109*267*612,4,17/04/17 08:49,3827450
034*330*827,4,17/04/17 08:49,3827451
109*267*612,4,17/04/17 08:50,3827452
034*330*827,5,17/04/17 08:50,3827453
034*330*827,5,17/04/17 08:50,3827454
024*787*013,2,17/04/17 08:51,3827455
045*307*104,4,17/04/17 08:51,3827456
109*267*612,4,17/04/17 08:51,3827457
024*787*013,2,17/04/17 08:51,3827458
045*307*104,4,17/04/17 08:51,3827459
109*267*612,4,17/04/17 08:51,3827460
045*307*104,4,17/04/17 08:51,3827461
109*267*612,4,17/04/17 08:51,3827462
045*006*340,4,17/04/17 08:52,3827463
109*267*612,4,17/04/17 08:52,3827464
025*633*288,4,17/04/17 08:52,3827465
024*787*013,2,17/04/17 08:52,3827466
109*267*612,4,17/04/17 08:52,3827467
840*120*383,2,17/04/17 08:52,3827468
045*006*340,4,17/04/17 08:52,3827469
024*787*013,2,17/04/17 08:52,3827470
109*267*612,4,17/04/17 08:52,3827471
025*633*288,4,17/04/17 08:52,3827472
109*267*612,4,17/04/17 08:52,3827473
840*120*383,2,17/04/17 08:52,3827474
840*120*383,2,17/04/17 08:52,3827475
109*267*612,4,17/04/17 08:52,3827476
840*120*383,2,17/04/17 08:52,3827477
045*006*340,5,17/04/17 08:52,3827478
840*120*383,2,17/04/17 08:52,3827479
840*120*383,2,17/04/17 08:52,3827480
045*006*340,1,17/04/17 08:52,3827481
045*006*340,1,17/04/17 08:52,3827482
024*787*013,2,17/04/17 08:52,3827483
840*120*383,2,17/04/17 08:52,3827484
024*787*013,2,17/04/17 08:52,3827485
840*120*383,2,17/04/17 08:53,3827486
045*006*340,1,17/04/17 08:53,3827487
024*787*013,2,17/04/17 08:53,3827488
024*787*013,2,17/04/17 08:53,3827489
045*006*340,1,17/04/17 08:53,3827490
109*267*612,4,17/04/17 08:53,3827491
840*120*383,2,17/04/17 08:53,3827492
024*787*013,2,17/04/17 08:53,3827493
840*120*383,2,17/04/17 08:53,3827494
024*787*013,2,17/04/17 08:53,3827495
840*120*383,2,17/04/17 08:53,3827496
840*120*383,2,17/04/17 08:53,3827497
840*120*383,2,17/04/17 08:53,3827498
840*120*383,2,17/04/17 08:53,3827499
024*787*013,2,17/04/17 08:53,3827500
840*120*383,2,17/04/17 08:53,3827501
109*267*612,4,17/04/17 08:53,3827502
045*006*340,5,17/04/17 08:53,3827503
024*787*013,2,17/04/17 08:53,3827504
840*120*383,2,17/04/17 08:53,3827505
024*787*013,2,17/04/17 08:53,3827506
109*267*612,4,17/04/17 08:53,3827507
045*006*340,5,17/04/17 08:53,3827508
840*120*383,2,17/04/17 08:53,3827509
109*267*612,4,17/04/17 08:54,3827510
024*787*013,2,17/04/17 08:54,3827511
840*120*383,2,17/04/17 08:54,3827512
045*006*340,5,17/04/17 08:54,3827513
024*787*013,2,17/04/17 08:54,3827514
045*006*340,5,17/04/17 08:54,3827515
109*267*612,4,17/04/17 08:54,3827516
037*099*377,4,17/04/17 08:54,3827517
109*267*612,4,17/04/17 08:54,3827518
024*787*013,2,17/04/17 08:54,3827519
024*787*013,2,17/04/17 08:54,3827520
045*006*340,5,17/04/17 08:54,3827521
024*787*013,2,17/04/17 08:54,3827522
024*787*013,2,17/04/17 08:54,3827523
109*267*612,4,17/04/17 08:54,3827524
024*787*013,2,17/04/17 08:55,3827525
037*099*377,4,17/04/17 08:55,3827526
109*267*612,4,17/04/17 08:55,3827527
037*099*377,4,17/04/17 08:55,3827528
109*267*612,4,17/04/17 08:55,3827529
024*787*013,2,17/04/17 08:55,3827530
024*787*013,2,17/04/17 08:55,3827531
024*787*013,2,17/04/17 08:55,3827532
024*787*013,2,17/04/17 08:55,3827533
024*787*013,2,17/04/17 08:55,3827534
024*787*013,2,17/04/17 08:55,3827535
840*122*058,5,17/04/17 08:55,3827536
024*787*013,2,17/04/17 08:55,3827537
036*531*284,4,17/04/17 08:55,3827538
109*267*612,4,17/04/17 08:55,3827539
024*787*013,3,17/04/17 08:55,3827540
109*267*612,4,17/04/17 08:56,3827541
024*787*013,3,17/04/17 08:56,3827542
036*531*284,4,17/04/17 08:56,3827543
109*267*612,4,17/04/17 08:56,3827544
036*531*284,4,17/04/17 08:56,3827545
109*267*612,4,17/04/17 08:56,3827546
024*787*013,2,17/04/17 08:56,3827547
036*531*284,5,17/04/17 08:56,3827548
036*531*284,5,17/04/17 08:56,3827549
036*531*284,5,17/04/17 08:56,3827550
024*787*013,2,17/04/17 08:56,3827551
109*267*612,4,17/04/17 08:57,3827552
109*267*612,4,17/04/17 08:57,3827553
109*267*612,4,17/04/17 08:57,3827554
045*307*104,4,17/04/17 08:57,3827555
109*267*612,4,17/04/17 08:57,3827556
045*307*104,4,17/04/17 08:57,3827557
109*267*612,4,17/04/17 08:57,3827558
045*307*104,4,17/04/17 08:57,3827559
109*267*612,4,17/04/17 08:57,3827560
045*307*104,4,17/04/17 08:57,3827561
109*267*612,4,17/04/17 08:57,3827562
045*307*104,4,17/04/17 08:57,3827563
109*267*612,4,17/04/17 08:57,3827564
045*307*104,4,17/04/17 08:58,3827565
024*787*013,2,17/04/17 08:58,3827566
109*267*612,4,17/04/17 08:58,3827567
045*307*104,4,17/04/17 08:58,3827568
109*267*612,4,17/04/17 08:58,3827569
024*787*013,2,17/04/17 08:58,3827570
024*787*013,2,17/04/17 08:58,3827571
024*787*013,2,17/04/17 08:58,3827572
024*787*013,2,17/04/17 08:58,3827573
052*119*815,5,17/04/17 08:59,3827574
024*787*013,2,17/04/17 08:59,3827575
109*267*612,4,17/04/17 08:59,3827576
052*119*815,1,17/04/17 08:59,3827577
109*267*612,4,17/04/17 08:59,3827578
045*036*091,4,17/04/17 08:59,3827579
109*267*612,4,17/04/17 08:59,3827580
045*036*091,4,17/04/17 08:59,3827581
109*267*612,4,17/04/17 08:59,3827582
045*036*091,4,17/04/17 08:59,3827583
109*267*612,4,17/04/17 08:59,3827584
045*036*091,4,17/04/17 08:59,3827585
109*267*612,4,17/04/17 08:59,3827586
045*036*091,4,17/04/17 08:59,3827587
109*267*612,4,17/04/17 08:59,3827588
052*119*815,1,17/04/17 09:00,3827589
036*558*113,5,17/04/17 09:00,3827590
045*036*091,5,17/04/17 09:00,3827591
045*036*091,1,17/04/17 09:00,3827592
052*119*815,6,17/04/17 09:00,3827593
052*119*815,3,17/04/17 09:00,3827594
024*787*013,2,17/04/17 09:00,3827595
045*036*091,5,17/04/17 09:00,3827596
109*267*612,4,17/04/17 09:00,3827597
045*036*091,5,17/04/17 09:00,3827598
840*121*058,4,17/04/17 09:00,3827599
109*267*612,4,17/04/17 09:01,3827600
840*121*058,4,17/04/17 09:01,3827601
109*267*612,4,17/04/17 09:01,3827602
024*787*013,2,17/04/17 09:01,3827603
024*787*013,2,17/04/17 09:01,3827604
024*787*013,2,17/04/17 09:01,3827605
109*267*612,4,17/04/17 09:01,3827606
840*120*383,2,17/04/17 09:01,3827607
024*787*013,2,17/04/17 09:01,3827608
109*267*612,4,17/04/17 09:02,3827609
840*120*383,6,17/04/17 09:02,3827610
024*787*013,2,17/04/17 09:02,3827611
840*120*383,3,17/04/17 09:02,3827612
840*120*383,3,17/04/17 09:02,3827613
024*787*013,2,17/04/17 09:02,3827614
840*120*383,3,17/04/17 09:02,3827615
034*330*827,5,17/04/17 09:02,3827616
045*036*091,3,17/04/17 09:02,3827617
034*330*827,3,17/04/17 09:02,3827618
052*119*815,3,17/04/17 09:02,3827619
840*120*383,6,17/04/17 09:02,3827620
034*330*827,3,17/04/17 09:02,3827621
024*787*013,2,17/04/17 09:03,3827622
034*330*827,2,17/04/17 09:03,3827623
024*787*013,2,17/04/17 09:03,3827624
024*787*013,2,17/04/17 09:03,3827625
024*787*013,2,17/04/17 09:03,3827626
034*330*827,1,17/04/17 09:03,3827627
024*787*013,2,17/04/17 09:03,3827628
034*330*827,1,17/04/17 09:03,3827629
052*119*815,3,17/04/17 09:03,3827630
034*330*827,5,17/04/17 09:03,3827631
109*267*612,4,17/04/17 09:03,3827632
024*787*013,2,17/04/17 09:03,3827633
109*267*612,4,17/04/17 09:04,3827634
045*006*340,3,17/04/17 09:04,3827635
840*120*383,5,17/04/17 09:04,3827636
024*787*013,2,17/04/17 09:04,3827637
840*120*383,5,17/04/17 09:04,3827638
840*120*383,5,17/04/17 09:04,3827639
045*006*340,2,17/04/17 09:04,3827640
109*267*612,4,17/04/17 09:04,3827641
840*121*058,4,17/04/17 09:04,3827642
109*267*612,4,17/04/17 09:04,3827643
840*121*058,4,17/04/17 09:04,3827644
109*267*612,4,17/04/17 09:04,3827645
840*120*383,5,17/04/17 09:04,3827646
045*006*340,2,17/04/17 09:04,3827647
024*787*013,6,17/04/17 09:04,3827648
109*267*612,4,17/04/17 09:04,3827649
840*120*383,5,17/04/17 09:04,3827650
045*006*340,2,17/04/17 09:04,3827651
840*120*383,6,17/04/17 09:04,3827652
840*121*058,5,17/04/17 09:04,3827653
024*787*013,6,17/04/17 09:04,3827654
024*787*013,3,17/04/17 09:05,3827655
840*120*383,2,17/04/17 09:05,3827656
024*787*013,4,17/04/17 09:05,3827657
109*267*612,4,17/04/17 09:05,3827658
045*006*340,2,17/04/17 09:05,3827659
045*006*340,2,17/04/17 09:05,3827660
109*267*612,4,17/04/17 09:05,3827661
840*121*058,5,17/04/17 09:05,3827662
045*036*091,5,17/04/17 09:05,3827663
109*267*612,4,17/04/17 09:05,3827664
045*006*340,2,17/04/17 09:05,3827665
045*006*340,2,17/04/17 09:05,3827666
024*787*013,4,17/04/17 09:05,3827667
109*267*612,4,17/04/17 09:05,3827668
045*006*340,2,17/04/17 09:05,3827669
045*307*104,4,17/04/17 09:05,3827670
109*267*612,4,17/04/17 09:05,3827671
052*119*815,3,17/04/17 09:06,3827672
045*307*104,4,17/04/17 09:06,3827673
045*307*104,4,17/04/17 09:06,3827674
024*787*013,4,17/04/17 09:06,3827675
024*787*013,4,17/04/17 09:06,3827676
045*006*340,3,17/04/17 09:06,3827677
045*036*091,5,17/04/17 09:06,3827678
840*121*058,5,17/04/17 09:06,3827679
045*036*091,6,17/04/17 09:06,3827680
045*307*104,4,17/04/17 09:06,3827681
045*006*340,3,17/04/17 09:06,3827682
024*787*013,4,17/04/17 09:06,3827683
045*307*104,4,17/04/17 09:06,3827684
045*036*091,2,17/04/17 09:07,3827685
045*307*104,4,17/04/17 09:07,3827686
045*006*340,3,17/04/17 09:07,3827687
045*307*104,4,17/04/17 09:07,3827688
052*119*815,3,17/04/17 09:07,3827689
045*006*340,3,17/04/17 09:07,3827690
052*119*815,3,17/04/17 09:07,3827691
045*036*091,3,17/04/17 09:07,3827692
045*307*104,4,17/04/17 09:07,3827693
052*119*815,3,17/04/17 09:07,3827694
045*036*091,3,17/04/17 09:07,3827695
052*119*815,3,17/04/17 09:07,3827696
045*307*104,4,17/04/17 09:07,3827697
024*787*013,4,17/04/17 09:07,3827698
045*307*104,4,17/04/17 09:07,3827699
024*787*013,4,17/04/17 09:07,3827700
045*307*104,4,17/04/17 09:07,3827701
045*036*091,4,17/04/17 09:07,3827702
045*307*104,4,17/04/17 09:07,3827703
045*036*091,4,17/04/17 09:07,3827704
024*787*013,4,17/04/17 09:08,3827705
045*036*091,4,17/04/17 09:08,3827706
024*787*013,4,17/04/17 09:08,3827707
045*036*091,4,17/04/17 09:08,3827708
024*787*013,4,17/04/17 09:08,3827709
045*036*091,4,17/04/17 09:08,3827710
024*787*013,4,17/04/17 09:08,3827711
024*787*013,4,17/04/17 09:08,3827712
024*787*013,4,17/04/17 09:08,3827713
045*307*104,4,17/04/17 09:08,3827714
024*787*013,4,17/04/17 09:08,3827715
034*330*827,4,17/04/17 09:08,3827716
034*330*827,4,17/04/17 09:09,3827717
024*787*013,3,17/04/17 09:09,3827718
024*787*013,6,17/04/17 09:09,3827719
024*787*013,1,17/04/17 09:09,3827720
034*527*082,4,17/04/17 09:09,3827721
024*787*013,5,17/04/17 09:09,3827722
045*036*091,5,17/04/17 09:09,3827723
034*330*827,4,17/04/17 09:09,3827724
034*330*827,4,17/04/17 09:10,3827725
034*330*827,5,17/04/17 09:10,3827726
034*527*082,4,17/04/17 09:10,3827727
034*330*827,6,17/04/17 09:10,3827728
034*330*827,3,17/04/17 09:10,3827729
034*527*082,4,17/04/17 09:10,3827730
109*267*612,4,17/04/17 09:10,3827731
109*267*612,4,17/04/17 09:10,3827732
045*036*091,5,17/04/17 09:10,3827733
034*527*082,4,17/04/17 09:10,3827734
109*267*612,4,17/04/17 09:10,3827735
034*330*827,6,17/04/17 09:10,3827736
034*330*827,5,17/04/17 09:10,3827737
024*787*013,3,17/04/17 09:10,3827738
045*307*104,5,17/04/17 09:10,3827739
034*330*827,3,17/04/17 09:10,3827740
024*787*013,2,17/04/17 09:10,3827741
034*330*827,3,17/04/17 09:10,3827742
840*121*058,5,17/04/17 09:10,3827743
045*307*104,5,17/04/17 09:10,3827744
024*787*013,2,17/04/17 09:10,3827745
045*036*091,5,17/04/17 09:10,3827746
034*330*827,2,17/04/17 09:11,3827747
109*267*612,4,17/04/17 09:11,3827748
034*330*827,6,17/04/17 09:11,3827749
034*330*827,6,17/04/17 09:11,3827750
109*267*612,4,17/04/17 09:11,3827751
034*330*827,3,17/04/17 09:11,3827752
840*120*383,6,17/04/17 09:11,3827753
045*036*091,4,17/04/17 09:12,3827754
109*267*612,4,17/04/17 09:12,3827755
034*330*827,6,17/04/17 09:12,3827756
045*036*091,5,17/04/17 09:12,3827757
034*330*827,5,17/04/17 09:12,3827758
109*267*612,4,17/04/17 09:12,3827759
024*787*013,2,17/04/17 09:12,3827760
109*267*612,4,17/04/17 09:12,3827761
109*267*612,4,17/04/17 09:12,3827762
052*119*815,3,17/04/17 09:12,3827763
024*787*013,2,17/04/17 09:13,3827764
045*036*091,4,17/04/17 09:13,3827765
840*121*058,5,17/04/17 09:13,3827766
109*267*612,4,17/04/17 09:13,3827767
045*036*091,5,17/04/17 09:13,3827768
109*267*612,4,17/04/17 09:13,3827769
840*121*058,1,17/04/17 09:13,3827770
045*036*091,5,17/04/17 09:13,3827771
840*121*058,1,17/04/17 09:13,3827772
045*036*091,1,17/04/17 09:14,3827773
109*267*612,4,17/04/17 09:14,3827774
109*267*612,4,17/04/17 09:14,3827775
045*036*091,1,17/04/17 09:14,3827776
024*787*013,2,17/04/17 09:14,3827777
109*267*612,4,17/04/17 09:14,3827778
024*787*013,2,17/04/17 09:14,3827779
045*098*879,1,17/04/17 09:14,3827780
109*267*612,4,17/04/17 09:15,3827781
045*036*091,1,17/04/17 09:15,3827782
052*119*815,3,17/04/17 09:15,3827783
045*307*104,5,17/04/17 09:15,3827784
109*267*612,4,17/04/17 09:15,3827785
024*787*013,2,17/04/17 09:15,3827786
045*307*104,5,17/04/17 09:15,3827787
045*036*091,1,17/04/17 09:15,3827788
024*787*013,2,17/04/17 09:15,3827789
840*121*058,5,17/04/17 09:15,3827790
045*307*104,5,17/04/17 09:15,3827791
840*121*058,5,17/04/17 09:15,3827792
045*307*104,5,17/04/17 09:15,3827793
045*036*091,1,17/04/17 09:15,3827794
052*119*815,3,17/04/17 09:15,3827795
045*307*104,5,17/04/17 09:15,3827796
840*121*058,5,17/04/17 09:15,3827797
024*787*013,2,17/04/17 09:15,3827798
045*307*104,5,17/04/17 09:15,3827799
045*307*104,5,17/04/17 09:16,3827800
045*036*091,1,17/04/17 09:16,3827801
109*267*612,4,17/04/17 09:16,3827802
840*121*058,3,17/04/17 09:16,3827803
045*307*104,5,17/04/17 09:16,3827804
024*787*013,2,17/04/17 09:16,3827805
045*036*091,1,17/04/17 09:16,3827806
045*036*091,1,17/04/17 09:16,3827807
045*036*091,1,17/04/17 09:16,3827808
109*267*612,4,17/04/17 09:16,3827809
045*307*104,5,17/04/17 09:16,3827810
045*036*091,1,17/04/17 09:16,3827811
840*121*058,6,17/04/17 09:16,3827812
052*119*815,3,17/04/17 09:16,3827813
045*307*104,5,17/04/17 09:16,3827814
109*267*612,4,17/04/17 09:16,3827815
034*527*082,4,17/04/17 09:16,3827816
109*267*612,4,17/04/17 09:16,3827817
109*267*612,4,17/04/17 09:16,3827818
045*307*104,5,17/04/17 09:16,3827819
024*787*013,2,17/04/17 09:17,3827820
024*787*013,2,17/04/17 09:17,3827821
045*307*104,5,17/04/17 09:17,3827822
109*267*612,4,17/04/17 09:17,3827823
045*307*104,5,17/04/17 09:17,3827824
045*307*104,5,17/04/17 09:17,3827825
045*036*091,1,17/04/17 09:17,3827826
045*307*104,5,17/04/17 09:17,3827827
045*036*091,1,17/04/17 09:17,3827828
045*036*091,1,17/04/17 09:17,3827829
024*787*013,2,17/04/17 09:17,3827830
045*036*091,1,17/04/17 09:17,3827831
045*307*104,5,17/04/17 09:17,3827832
045*307*104,5,17/04/17 09:17,3827833
045*307*104,5,17/04/17 09:17,3827834
024*787*013,2,17/04/17 09:17,3827835
045*307*104,5,17/04/17 09:17,3827836
109*267*612,4,17/04/17 09:17,3827837
109*267*612,4,17/04/17 09:17,3827838
109*267*612,4,17/04/17 09:17,3827839
045*307*104,5,17/04/17 09:17,3827840
052*119*815,3,17/04/17 09:18,3827841
052*119*815,3,17/04/17 09:18,3827842
109*267*612,4,17/04/17 09:18,3827843
045*307*104,5,17/04/17 09:18,3827844
109*267*612,4,17/04/17 09:18,3827845
045*098*879,1,17/04/17 09:18,3827846
045*036*091,6,17/04/17 09:18,3827847
045*307*104,5,17/04/17 09:18,3827848
045*036*091,3,17/04/17 09:18,3827849
840*121*058,5,17/04/17 09:18,3827850
109*267*612,4,17/04/17 09:18,3827851
109*267*612,4,17/04/17 09:18,3827852
045*036*091,3,17/04/17 09:18,3827853
109*267*612,4,17/04/17 09:18,3827854
109*267*612,4,17/04/17 09:19,3827855
045*036*091,3,17/04/17 09:19,3827856
045*307*104,5,17/04/17 09:19,3827857
045*036*091,3,17/04/17 09:19,3827858
024*787*013,2,17/04/17 09:19,3827859
045*307*104,5,17/04/17 09:19,3827860
109*267*612,4,17/04/17 09:20,3827861
045*307*104,5,17/04/17 09:20,3827862
109*267*612,4,17/04/17 09:20,3827863
045*307*104,5,17/04/17 09:20,3827864
045*307*104,5,17/04/17 09:20,3827865
024*787*013,2,17/04/17 09:20,3827866
024*787*013,2,17/04/17 09:20,3827867
045*036*091,3,17/04/17 09:20,3827868
045*036*091,3,17/04/17 09:20,3827869
034*527*082,4,17/04/17 09:20,3827870
109*267*612,4,17/04/17 09:20,3827871
045*307*104,5,17/04/17 09:20,3827872
109*267*612,4,17/04/17 09:20,3827873
